0	-0.03125	2.7188	1.1563	-0.0625	0.09375	-0.25	1.5625	1.2188	-1.1563
1	-0.03125	2.2188	1.6563	20.938	51.094	0.25	2.0625	-1.7813	-0.65625
2	0.96875	2.7188	3.1563	2.4375	-4.4063	1.25	1.5625	-0.78125	-0.15625
3	0.46875	0.71875	0.15625	-1.5625	-0.40625	1.25	2.0625	0.71875	1.3438
4	1.4688	2.7188	0.65625	0.9375	0.09375	-0.25	-0.9375	0.21875	0.34375
5	-2.0313	3.7188	2.6563	-0.0625	-0.90625	1.25	-0.9375	-1.2813	-0.65625
6	1.4688	0.21875	1.1563	-0.5625	0.09375	-0.25	-0.4375	0.71875	-0.15625
7	-0.03125	-0.78125	0.65625	1.4375	-0.40625	2.25	0.0625	-0.28125	-0.65625
8	0.96875	1.7188	1.6563	-1.5625	-1.9063	0.75	-2.4375	0.21875	1.8438
9	-2.0313	-1.7813	1.1563	0.9375	-2.4063	1.25	-0.4375	2.2188	0.34375
10	1.4688	1.2188	0.15625	2.4375	-0.40625	0.75	0.5625	-0.78125	-1.6563
11	-0.53125	3.2188	0.65625	0.4375	-1.4063	1.25	1.0625	-1.7813	1.8438
12	-0.03125	0.71875	0.65625	-1.0625	-0.90625	-0.25	0.0625	-0.78125	0.84375
13	0.96875	0.71875	0.65625	0.9375	-1.9063	-3.25	-0.4375	0.21875	-0.15625
14	-1.0313	2.2188	0.65625	-1.0625	-0.90625	0.75	-1.4375	0.71875	2.8438
15	0.46875	0.71875	1.6563	-2.5625	-0.40625	1.75	0.0625	1.2188	-1.6563
16	0.46875	0.71875	0.15625	-1.0625	-1.9063	0.25	0.5625	-0.78125	-1.6563
17	1.4688	0.21875	1.6563	-1.5625	-2.9063	0.75	-1.4375	1.2188	0.34375
18	-1.0313	-0.78125	-1.8438	-1.0625	-0.40625	0.75	1.0625	1.7188	-0.15625
19	0.96875	0.71875	-1.8438	0.4375	-2.4063	-0.75	2.0625	1.7188	-1.1563
20	2.9688	-0.28125	-1.3438	-1.0625	-0.90625	-1.25	-1.4375	-1.2813	1.3438
21	0.46875	-0.78125	-0.34375	-2.5313	-1.9063	-2.75	0.5625	-0.28125	1.3438
22	-0.53125	-2.7813	-1.3438	1.4375	-0.90625	-0.75	2.0625	-0.78125	-0.15625
23	0.46875	0.21875	0.15625	-1.0625	-1.4063	0.75	-1.4375	1.2188	0.34375
24	0.46875	-2.2813	-1.3438	-2.0625	1.0938	-0.75	-1.4375	0.21875	-0.65625
25	-1.0313	0.71875	-0.84375	-0.0625	-0.40625	2.25	1.5625	-1.7813	-2.1563
26	-0.03125	-2.2813	0.65625	-0.5625	-0.90625	0.75	0.0625	0.71875	-0.15625
27	-0.53125	-0.78125	-2.3438	-2.0625	-1.9063	-1.25	-1.4375	-0.28125	1.3438
28	0.96875	0.71875	-1.3438	-2.0625	-4.4063	-0.25	1.0625	-1.2813	-0.65625
29	-0.03125	0.21875	0.65625	-1.0625	-1.4063	0.25	-1.4375	-1.2813	0.84375
30	1.9688	-3.2813	0.65625	-2.0625	-0.90625	-2.25	1.0625	1.7188	-0.15625
31	-2.5313	-1.2813	-0.84375	0.9375	-1.4063	0.25	-0.4375	-2.2813	-0.15625
32	-3.0313	-2.2813	1.6563	-1.5625	-1.4063	0.25	-0.9375	0.71875	0.84375
33	-0.53125	-2.2813	-3.3438	-1.0625	-1.4063	-1.25	-0.9375	0.71875	0.34375
34	0.46875	-0.78125	-1.3438	-0.0625	-3.9063	0.25	-0.9375	0.21875	-2.6563
35	-2.5313	-0.78125	1.1563	-0.5625	-2.9063	0.75	-1.4375	0.21875	0.34375
36	-0.53125	-1.7813	-1.8438	-1.5625	-0.40625	-1.25	0.0625	-0.28125	-1.6563
37	0.46875	-2.7813	-2.3438	-1.0625	-0.40625	-1.75	-0.4375	-0.28125	-1.6563
38	-1.0313	1.2188	0.15625	-1.0625	-2.4063	0.25	0.0625	-0.28125	0.84375
39	-1.5313	-3.7813	-3.3438	-0.5625	0.09375	-2.25	0.0625	-0.78125	0.84375
40	1.9688	-2.7813	-1.8438	-1.5625	-1.9063	-0.25	-1.4375	0.21875	-1.1563
41	0.46875	-0.78125	-1.8438	-3.5625	-1.4063	0.25	-0.4375	0.21875	-1.1563
42	0.96875	-0.28125	-0.34375	-3.0625	-1.4063	-1.75	-0.9375	2.2188	0.84375
43	-2.0313	-2.7813	-1.3438	-1.5625	-1.9063	-0.75	1.0625	-1.2813	-1.6563
44	-1.5313	0.21875	-1.8438	-1.5625	-0.90625	0.25	0.0625	0.71875	0.34375
45	0.46875	-2.2813	-3.3438	-3.0625	-2.4063	0.75	0.5625	0.21875	-0.15625
46	-0.53125	-1.2813	-1.3438	0.9375	-0.90625	-1.75	1.0625	-0.28125	0.34375
47	-0.03125	0.21875	-1.8438	-4.0625	-2.4063	-1.25	0.0625	-1.2813	0.84375
48	1.4688	-3.2813	-3.3438	-1.5625	-0.90625	-1.75	-1.9375	-1.2813	0.34375
49	-0.03125	-0.78125	-0.34375	-0.5625	0.59375	-2.25	-2.4375	-1.2813	-1.1563
50	-1.0313	-0.78125	-1.3438	-2.0625	-1.4063	-0.25	-1.4375	-1.2813	-0.15625
51	-0.53125	-3.7813	-3.3438	-4.0625	-1.4063	0.25	-1.9375	0.71875	-0.65625
52	-3.0313	-2.7813	-0.84375	-3.0625	-2.4063	2.25	0.0625	-0.78125	-0.65625
53	0.46875	-2.7813	-1.8438	-0.0625	-2.9063	0.25	-0.9375	-0.78125	-1.1563
54	0.46875	-2.7813	-4.3438	-3.5625	-1.9063	-1.25	0.5625	-0.28125	-1.6563
55	-1.5313	-0.28125	-2.8438	-3.0625	-5.4063	0.25	1.5625	-1.7813	-2.1563
56	-1.0313	-1.7813	-0.84375	-0.0625	-3.9063	-1.75	-0.9375	-2.2813	0.34375
57	0.46875	-2.2813	-2.8438	-3.0625	-1.4063	-2.25	-0.9375	0.71875	-1.6563
58	-2.0313	-2.7813	-1.8438	-2.5625	-2.9063	-2.75	-0.9375	-1.7813	-0.65625
59	-0.03125	-3.7813	0.65625	-3.0625	-2.4063	-0.25	-1.9375	0.71875	-2.1563
60	-1.0313	-1.7813	-2.8438	-3.5625	-0.90625	-2.25	-1.4375	1.2188	-1.1563
61	-2.0313	-0.78125	-4.3438	-2.0625	-1.4063	-0.25	0.0625	-1.2813	-1.6563
62	-3.0313	-4.7813	0.15625	-4.0625	-3.4063	1.25	-1.9375	0.71875	0.84375
63	-0.03125	-2.7813	-3.8438	-2.5625	-2.9063	-4.25	0.5625	0.21875	0.34375
64	0.96875	-1.7813	-3.3438	-3.0625	-2.4063	-0.75	1.0625	-2.2813	-0.65625
65	-0.53125	-2.2813	-0.84375	-0.5625	-3.4063	0.25	0.0625	-3.2813	0.84375
66	-0.03125	-5.7813	-1.8438	-2.0625	-0.90625	-2.25	0.5625	-0.28125	-1.6563
67	0.46875	-2.7813	-4.3438	-1.5625	-2.9063	-1.25	-1.4375	-0.28125	-10.156
68	-1.0313	-1.7813	-0.34375	-4.5625	-1.4063	0.75	-1.4375	0.21875	-1.1563
69	-1.0313	-2.2813	-4.8438	-4.0625	-0.90625	-1.25	0.5625	-0.28125	-3.1563
70	-2.0313	-1.7813	-3.8438	-2.5625	-3.4063	-2.75	-0.4375	0.21875	-2.6563
71	-2.0313	-0.78125	-3.3438	-5.0625	-3.9063	0.25	-0.9375	-0.28125	0.34375
72	-1.5313	-3.7813	-3.3438	-2.0625	-3.4063	-2.75	-1.9375	0.21875	0.84375
73	0.46875	-2.7813	-3.3438	-2.5625	-0.40625	-2.75	-0.4375	-1.7813	-1.6563
74	-0.53125	-2.2813	-1.3438	-2.5625	-3.4063	-1.25	-1.4375	0.21875	0.84375
75	-0.53125	-5.2813	-3.8438	-2.5625	-2.4063	-0.25	-0.9375	0.21875	-0.65625
76	-1.0313	-2.7813	-2.8438	-1.5625	-1.9063	-1.25	-2.9375	-0.28125	-4.1563
77	-0.03125	-2.7813	-1.8438	-4.0625	-4.9063	0.75	-2.9375	1.7188	-1.1563
78	-0.53125	-2.7813	-3.8438	-5.0625	-1.4063	-0.25	-2.4375	1.7188	1.8438
79	-2.5313	-4.2813	-2.3438	-3.5625	-3.4063	0.75	-2.4375	-4.2813	-2.1563
80	0.96875	-2.2813	-2.8438	-2.0625	-5.4063	0.25	-1.4375	-0.78125	-0.65625
81	-0.53125	-5.2813	-4.8438	-3.5625	-2.9063	-2.75	0.5625	-0.28125	-0.65625
82	-0.53125	-3.7813	-5.8438	-1.0625	-3.4063	-1.25	-0.4375	-1.7813	-2.1563
83	-0.53125	-2.2813	-4.3438	-1.0625	-3.4063	-2.25	-0.4375	-0.78125	-1.1563
84	-7.0313	-3.7813	-4.8438	-5.0625	-1.9063	-2.75	-2.4375	2.7188	-1.1563
