102	2.25	-1.6563	-2.5938	-3.0625	-3.1875	-5.0313	-4.125	-3.4375	-6.3438
103	-0.25	-2.6563	-2.0938	-4.5625	-3.6875	-4.5313	-3.125	-4.4375	-4.8438
104	0.25	-1.1563	-1.0938	-4.5625	-2.6875	-2.0313	-4.625	-4.9375	-3.3438
105	1.25	-1.1563	-2.0938	-2.5625	-2.1875	-4.5313	-4.125	-3.9375	-2.3438
106	1.75	-0.65625	-1.0938	-2.0625	-4.6875	-5.5313	-3.125	-4.9375	-2.8438
107	-1.75	0.84375	-0.59375	-3.5625	-4.6875	-3.0313	-1.625	-5.4375	-3.8438
108	0.25	-0.15625	-2.0938	-1.0625	-2.6875	-3.0313	-5.125	-3.9375	-4.3438
109	-0.75	-0.65625	-0.59375	-2.0625	-5.6875	-5.5313	-2.125	-8.4375	-4.3438
110	-2.25	-1.6563	-0.59375	-2.0625	-3.1875	-4.0313	-4.125	-4.9375	-6.8438
111	1.25	-2.1563	-1.5938	-0.5625	-2.1875	-2.5313	-3.625	-1.9375	-5.3438
112	2.25	-0.65625	-1.5938	-1.0625	-4.1875	-6.5313	-5.625	-5.4375	-5.3438
113	43.25	43.844	40.406	42.438	40.813	41.969	41.875	40.563	40.656
114	-2.25	-7.1563	-3.5938	-5.5625	-4.1875	-5.5313	-5.125	-5.9375	-11.344
115	-0.25	-1.1563	-2.5938	-4.0625	-4.6875	-3.0313	-2.625	-4.9375	2.6563
116	-1.75	-3.1563	-3.0938	-5.5625	-3.1875	-1.0313	-8.125	-5.9375	-4.3438
117	-0.75	-2.6563	-3.5938	-4.0625	-4.1875	-3.5313	-4.625	-5.4375	-8.3438
118	-1.25	-0.15625	-2.5938	-5.0625	-3.6875	-3.0313	-4.625	-7.9375	-5.3438
119	-0.25	-1.1563	-3.0938	-4.0625	-6.1875	-4.0313	-4.125	-3.9375	-6.8438
120	-0.25	-4.1563	-2.0938	-3.0625	-3.6875	-3.5313	-2.125	-3.9375	-7.3438
121	0.25	-3.1563	-1.5938	-2.0625	-3.1875	-6.0313	-1.625	-2.9375	-3.3438
122	-1.75	-2.1563	-0.59375	-6.0625	-6.6875	-5.0313	-5.125	-3.4375	-2.3438
123	0.25	-4.1563	-4.0938	-4.0625	-3.1875	-4.0313	-5.125	-2.9375	-3.8438
124	-0.25	-2.1563	-0.59375	-2.5625	-3.6875	-4.0313	-5.125	-5.9375	-3.8438
125	0.75	-0.65625	-0.59375	-4.0625	-5.1875	-4.5313	-4.125	-4.4375	-1.8438
126	1.25	-1.1563	-1.5938	-3.5625	-3.1875	-5.5313	-3.625	-4.9375	-5.3438
127	0.75	-1.6563	-1.5938	-1.5625	-4.1875	-4.0313	-4.125	-3.9375	-5.3438
128	-2.25	-0.15625	-1.5938	-2.5625	-2.6875	-3.0313	-4.625	-5.9375	-5.3438
129	1.25	-3.1563	-3.5938	-4.5625	-4.1875	-4.0313	-4.125	-3.9375	-3.8438
130	-0.25	0.84375	-1.0938	-2.0625	-3.1875	-5.0313	-3.625	-3.9375	-4.8438
131	-0.75	-1.6563	-1.5938	-4.0625	-1.1875	-1.5313	-4.625	-4.9375	-2.8438
132	-0.75	-1.1563	-0.09375	-5.0625	-3.1875	-5.0313	-4.625	-5.4375	-3.3438
133	-0.25	-1.6563	0.40625	-2.0625	-2.6875	-4.5313	-4.125	-4.9375	-4.8438
134	0.75	-1.6563	-1.5938	-2.5625	-4.1875	-2.0313	-3.125	-5.4375	-5.3438
135	-0.75	4.3438	-3.0938	-5.5625	-4.6875	-3.5313	-4.125	-3.4375	-3.3438
136	0.75	-0.65625	-2.5938	-3.0625	-6.6875	-3.5313	-2.625	-5.9375	-5.8438
137	-2.25	-1.6563	-1.5938	-3.0625	-4.6875	-4.5313	-4.125	-5.4375	-5.3438
138	0.25	-1.1563	-0.59375	-3.5625	-2.6875	-6.0313	-7.625	-3.4375	-4.8438
139	-0.25	-0.15625	0.40625	-3.5625	-4.1875	-6.0313	-5.625	-5.9375	-3.3438
140	-0.25	-2.6563	-1.0938	-3.5625	-2.1875	-3.5313	-4.625	-3.9375	-3.8438
141	-0.25	-2.1563	-2.5938	-4.5625	-1.1875	-4.5313	-5.625	-3.9375	-2.3438
142	2.25	-0.15625	-2.0938	-3.0625	-3.1875	-3.0313	-4.125	-4.4375	-2.3438
143	-4.25	-2.1563	-1.5938	-5.0625	-4.6875	-1.0313	-5.125	-4.9375	-4.3438
144	1.25	-1.6563	-4.0938	-2.0625	-4.1875	-2.5313	-3.125	-5.9375	-5.3438
145	2.25	0.84375	-2.0938	-3.0625	-5.1875	-4.0313	-2.625	-7.4375	-4.8438
146	-0.25	-2.1563	-2.0938	-7.0625	-3.6875	-3.5313	-5.625	-4.9375	-6.3438
147	0.25	-2.1563	-3.5938	-3.5625	-2.1875	-3.0313	-3.625	-2.4375	-5.8438
148	3.25	-0.65625	0.40625	-3.0625	-2.1875	-3.5313	-5.125	-5.4375	-4.3438
149	-1.25	-0.15625	-1.5938	-4.5625	-3.1875	-4.0313	-3.625	-5.9375	-5.3438
150	-2.25	-4.1563	-1.5938	-4.5625	-3.1875	-3.0313	-5.125	-3.4375	-2.3438
151	1.25	0.34375	-1.5938	-3.0625	-4.1875	-4.0313	-4.125	-4.9375	-0.84375
152	0.75	-1.1563	-0.59375	-5.5625	-2.6875	-2.5313	-6.125	-6.4375	-4.8438
153	3.25	-0.65625	-3.0938	-2.0625	-4.1875	-3.5313	-4.125	-5.9375	-4.8438
154	0.25	-1.6563	-0.09375	-2.5625	-4.1875	-4.0313	-3.125	-7.4375	-4.8438
155	0.75	0.34375	1.9063	-2.0625	-4.6875	-4.5313	-1.625	-6.4375	-5.3438
156	0.75	-1.6563	-1.5938	-4.0625	-0.6875	-4.0313	-2.625	-5.9375	-6.3438
157	0.25	0.84375	-1.0938	-3.5625	-3.1875	-5.0313	-3.625	-5.4375	-2.8438
158	1.75	-0.65625	0.40625	-4.5625	-4.6875	-4.0313	-4.625	-4.4375	-2.3438
159	1.75	-1.1563	-2.0938	-3.0625	-6.1875	-4.5313	-5.125	-4.4375	-6.8438
160	-0.75	0.34375	0.40625	-5.5625	-2.6875	-3.0313	-5.125	-6.4375	-5.8438
161	2.25	-0.65625	-2.0938	-3.0625	-4.1875	-2.0313	-3.625	-5.9375	-4.3438
162	0.75	-0.65625	-0.59375	-3.0625	-3.6875	-3.0313	-3.125	-4.9375	-5.3438
163	0.25	-0.15625	-2.0938	-1.5625	-3.1875	-3.5313	-2.625	-4.9375	-4.3438
164	-1.75	0.84375	-1.5938	-4.5625	-4.1875	-1.5313	-1.625	-1.9375	-5.3438
165	1.25	-1.1563	-1.0938	-3.0625	-2.1875	-5.0313	-4.125	-2.4375	-3.8438
166	2.25	-1.1563	0.40625	-3.5625	-3.1875	-6.5313	-5.125	-4.4375	-3.8438
167	0.25	-0.65625	-0.59375	-4.5625	-2.6875	-3.0313	-8.125	-5.4375	-4.8438
168	-0.25	0.34375	-1.0938	-4.0625	-3.6875	-3.5313	-3.625	-3.4375	-2.3438
169	0.75	-1.1563	-0.09375	-2.0625	-3.1875	-4.0313	-3.125	-5.9375	-4.3438
170	-1.25	-0.15625	-2.5938	-3.0625	-4.6875	-3.0313	-4.625	-6.9375	-3.8438
171	-0.25	-2.1563	-1.5938	-1.5625	-1.1875	-2.5313	-3.125	-3.4375	-3.8438
172	1.75	1.8438	5.9063	-1.5625	-5.6875	-6.0313	-3.625	-5.4375	-5.3438
173	-0.25	-1.1563	-1.5938	-5.0625	-4.1875	-4.5313	-3.625	-4.9375	-4.8438
174	1.75	-0.65625	-1.0938	-3.0625	-3.1875	-4.5313	-4.125	-3.4375	-4.3438
175	1.75	0.34375	-0.09375	-2.0625	-4.1875	-3.5313	-2.125	-5.4375	-4.3438
176	0.75	-1.6563	-2.0938	-5.0625	-2.6875	-2.0313	-6.625	-5.9375	-3.8438
177	-3.75	-2.1563	-1.5938	-3.5625	-1.6875	-3.0313	-6.625	-4.4375	-2.8438
178	1.75	-0.65625	-1.5938	-0.5625	-2.6875	-2.0313	-3.125	-5.4375	-3.8438
179	0.25	-1.6563	-2.0938	-3.5625	-4.6875	-3.0313	-5.125	-6.9375	-4.8438
180	-1.25	-2.6563	-1.5938	-2.0625	-3.6875	-5.5313	-5.625	-4.9375	-6.3438
181	1.75	-1.1563	0.90625	-3.0625	-3.1875	-4.0313	-4.125	-6.4375	-5.8438
182	0.75	-0.65625	-0.59375	-5.0625	-1.6875	-4.0313	-4.625	-5.4375	-4.8438
183	-0.25	-3.1563	-5.0938	-3.5625	-2.6875	-3.5313	-5.625	-3.4375	-4.3438
184	0.75	0.34375	-2.0938	-2.5625	-2.6875	-3.0313	-4.125	-5.4375	-5.3438
185	-0.25	-0.15625	-1.5938	-4.0625	-3.1875	-4.0313	-4.125	-4.9375	-4.3438
186	1.25	-2.6563	-2.0938	-4.5625	-4.1875	-2.0313	-5.125	-5.4375	-5.3438
187	2.75	0.84375	-0.59375	-1.5625	-5.6875	-3.0313	-3.625	-5.9375	-4.3438
188	2.25	-1.1563	1.9063	-2.5625	-4.6875	0.96875	-4.125	-5.9375	-6.3438
189	1.25	-0.65625	-1.5938	-3.0625	-3.1875	-5.5313	-4.625	-6.9375	-4.8438
190	-0.25	-1.6563	-1.5938	-3.0625	-3.1875	-6.0313	-4.125	-5.9375	-3.8438
191	0.25	1.8438	-1.5938	-5.0625	-3.6875	-4.0313	-3.625	-2.9375	-4.3438
192	2.25	-1.6563	-3.0938	-4.5625	-0.6875	-5.0313	-6.125	-3.9375	-4.3438
193	0.25	-0.15625	-0.59375	-5.0625	-4.1875	-4.5313	-2.625	-5.4375	-5.3438
194	0.25	-0.65625	-1.0938	-5.5625	-3.1875	-3.0313	-5.625	-4.4375	-4.8438
195	2.75	-0.65625	-2.0938	-3.5625	-3.1875	-4.0313	-5.625	-6.9375	-4.8438
196	-1.25	-1.6563	-1.0938	-2.5625	-5.6875	-2.5313	-5.125	-6.4375	-4.3438
197	2.25	-0.65625	-3.5938	-1.5625	-4.6875	-5.5313	-5.625	-5.4375	-5.3438
198	1.25	1.8438	-0.59375	-3.0625	-2.6875	-3.0313	-3.125	-3.9375	-6.3438
199	0.75	-0.15625	-0.59375	-4.0625	-2.1875	-5.0313	-3.125	-6.9375	-4.8438
200	-2.25	-0.15625	-0.59375	-6.0625	-4.1875	-2.0313	-5.125	-3.9375	-3.3438
201	1.75	0.84375	-1.0938	-3.0625	-0.1875	-5.0313	-2.125	-3.9375	-3.8438
202	0.25	-0.15625	-0.09375	-4.5625	-4.6875	-4.5313	-4.125	-4.4375	-4.3438
203	0.75	-2.1563	-3.5938	-6.0625	-5.1875	-3.0313	-4.625	-5.9375	-3.3438
204	2.25	-2.1563	-0.09375	-2.5625	-3.6875	-3.0313	-3.625	-4.4375	-3.8438
205	0.75	-0.65625	-2.0938	-1.0625	-3.6875	-3.0313	-5.625	-6.9375	-5.3438
206	-0.25	0.34375	-3.0938	-5.5625	-5.1875	-2.0313	-4.625	-7.9375	-4.8438
207	0.25	-1.6563	-3.0938	-3.5625	-4.1875	-4.0313	-4.125	-4.4375	-7.3438
208	1.75	-0.65625	-1.5938	-1.0625	-4.6875	-6.0313	-4.125	-5.4375	-4.8438
209	0.75	-2.1563	-1.5938	-5.0625	-3.1875	-4.5313	-7.125	-5.9375	-5.3438
210	2.75	-0.65625	-1.5938	-4.0625	-2.1875	-5.0313	-5.125	-3.9375	-3.8438
211	2.75	1.3438	1.4063	-2.0625	-2.6875	-3.0313	-2.125	-3.9375	-2.8438
212	3.75	-0.65625	-2.0938	-6.0625	-3.6875	-3.0313	-6.625	-5.4375	-5.3438
213	1.25	-0.65625	-2.5938	-4.0625	-3.1875	-4.0313	-4.625	-5.9375	-5.3438
214	3.25	1.8438	-1.0938	-1.5625	-5.6875	-1.5313	-2.125	-5.9375	-3.8438
215	1.25	-1.6563	-1.0938	-3.5625	-4.6875	-4.0313	-5.625	-5.4375	-7.8438
216	2.75	-1.1563	-2.5938	-4.5625	-4.6875	-5.5313	-6.125	-4.9375	-6.8438
217	1.25	-0.15625	0.90625	-2.5625	-5.1875	-4.0313	-2.625	-4.9375	-4.8438
218	1.75	-0.65625	0.90625	-3.0625	-4.6875	-4.0313	-5.125	-3.4375	-5.3438
219	0.25	-0.15625	-2.0938	-6.0625	-3.6875	-6.0313	-5.625	-4.9375	-5.8438
220	1.25	2.8438	-2.0938	-4.0625	-2.6875	-5.5313	-4.125	-4.9375	-4.3438
221	1.25	2.3438	-2.0938	-4.0625	-3.1875	-2.5313	-5.125	-3.4375	-3.8438
222	2.75	-0.15625	-3.5938	-4.0625	-4.1875	-4.0313	-5.125	-6.4375	-3.8438
223	1.75	1.8438	-2.5938	-5.0625	-4.6875	-4.0313	-4.625	-1.4375	-7.3438
224	0.25	-0.65625	-0.59375	-2.0625	-3.1875	-2.5313	-4.625	-7.4375	-5.3438
225	2.25	-0.65625	-1.5938	-0.5625	-3.1875	-3.0313	-4.125	-6.4375	-5.3438
226	1.25	-5.1563	0.90625	-4.5625	-3.1875	-5.5313	-6.125	-5.4375	-5.3438
227	1.25	0.34375	-1.5938	-5.5625	-4.1875	-2.5313	-4.125	-2.9375	-4.3438
228	2.25	-0.65625	0.40625	-3.5625	-1.6875	-4.5313	-5.625	-2.9375	-2.8438
229	2.75	-0.15625	-1.5938	-3.0625	-6.6875	-4.0313	-4.125	-4.4375	-3.8438
230	-0.75	1.8438	0.40625	-5.5625	-4.6875	-3.0313	-5.625	-5.4375	-5.3438
231	3.75	1.3438	-1.5938	-2.5625	-1.6875	-3.0313	-4.125	-4.4375	-6.3438
232	2.25	-0.15625	-0.59375	-2.0625	-4.1875	-4.0313	-3.125	-8.4375	-4.8438
233	0.75	-1.1563	-3.0938	-2.5625	-3.6875	-3.5313	-5.125	-6.4375	-6.8438
234	2.75	-2.6563	0.90625	0.4375	-2.1875	-3.5313	-4.125	-5.4375	-6.3438
235	2.75	-0.65625	-2.0938	-3.0625	-4.6875	-5.0313	-3.625	-3.4375	-4.3438
236	1.75	-1.6563	-3.0938	-6.5625	-4.1875	-4.0313	-5.625	-5.4375	-4.8438
237	3.75	-2.1563	-1.5938	-3.0625	-23.688	-4.0313	-5.625	-5.4375	-3.3438
238	1.75	1.8438	-0.09375	-2.0625	4.3125	-3.5313	-4.125	-5.9375	-4.8438
239	1.75	-2.1563	-1.0938	-5.0625	-6.6875	-4.0313	-6.125	-6.9375	-5.8438
240	2.25	0.34375	-2.5938	-3.0625	-5.1875	-1.5313	-3.625	-6.9375	-8.8438
241	3.25	1.3438	-0.59375	-2.0625	-3.6875	-2.0313	-4.125	-5.9375	-5.3438
242	2.25	0.34375	-2.0938	-4.5625	-5.6875	-0.53125	-4.125	-4.9375	-7.8438
243	1.25	-3.1563	-1.0938	-3.5625	-2.6875	-5.0313	-3.625	-3.9375	-5.3438
244	2.75	0.34375	0.90625	-4.0625	-4.1875	-5.5313	-3.625	-3.9375	-3.3438
245	0.75	-0.65625	-2.0938	-5.0625	-2.1875	-4.5313	-5.625	-4.4375	-3.3438
246	1.25	-0.15625	-2.0938	-5.5625	-4.6875	-5.5313	-6.625	-5.9375	-3.3438
247	1.75	0.34375	-0.59375	-1.0625	-3.6875	-4.5313	-3.125	-5.4375	-5.3438
248	2.75	0.34375	-2.0938	-4.0625	-3.1875	-2.5313	-5.125	-5.9375	-5.3438
249	1.75	0.34375	-2.5938	-3.5625	-1.6875	-4.0313	-5.625	-6.4375	-3.3438
250	1.75	0.84375	-2.0938	-4.0625	-3.1875	-5.0313	-2.625	-5.4375	-4.3438
251	0.75	-0.65625	0.90625	-2.5625	-3.1875	-2.5313	-5.125	-5.4375	-5.8438
252	3.75	-0.15625	-2.5938	-3.5625	-2.6875	-5.0313	-4.125	-5.4375	-4.3438
253	1.25	-0.15625	0.40625	-2.5625	-2.6875	-4.5313	-4.125	-4.9375	-6.3438
254	0.25	-1.6563	-0.09375	-2.5625	-2.6875	-3.5313	-5.125	-3.4375	-3.3438
255	2.25	0.34375	-0.09375	-3.0625	-3.6875	-5.5313	-4.125	-3.9375	-4.3438
256	1.25	1.3438	-0.09375	-2.5625	-3.6875	-5.5313	-4.125	-7.9375	-4.8438
257	-0.25	-0.15625	-0.59375	-2.0625	-2.1875	-1.5313	-5.625	-4.9375	-6.3438
258	2.75	-0.15625	-0.59375	-1.5625	-2.1875	-4.5313	-6.125	-6.4375	-5.3438
259	2.25	-0.65625	-0.09375	-4.0625	-3.6875	-5.0313	-4.625	-7.4375	-6.3438
260	-0.25	-1.6563	-0.09375	-3.0625	-4.1875	-3.5313	-5.125	-5.4375	-6.3438
261	2.25	-0.65625	-1.0938	0.4375	-2.1875	-3.5313	-4.625	-3.4375	-4.8438
262	3.25	-1.6563	-0.09375	-4.5625	-6.1875	-6.5313	-6.625	-4.9375	-4.3438
263	1.75	0.34375	-2.0938	-4.0625	-3.6875	-2.5313	-5.625	-4.9375	-0.84375
264	1.25	-0.65625	-2.5938	-2.0625	-2.6875	-2.5313	-6.125	-7.9375	-3.3438
265	3.25	2.8438	-2.0938	-4.5625	-5.1875	-3.0313	-6.125	-4.9375	-2.3438
266	1.75	-0.15625	-1.0938	-5.5625	-3.6875	-2.5313	-5.125	-6.4375	-7.3438
